title,brand,price,description,material,size,color,availability,url,img_url,scraped_at
long skirt denim tiara,LEZAHRASIGNATURE,179900,Long Skirt Denim Tiara dari Zahra Signature mempunyai detail karet pinggang dan terdapat tali yang membuat style kalian tambah cantik,Denim,All Size /9118.IN,HItam,Buy Now,https://www.hijup.com/en/skirt/76532-long-skirt-denim-tiara,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/750357/big_hjp_blk.jpg,2024-12-27
long skirt denim reyna,LEZAHRASIGNATURE,179900,Long Skirt Denim Kia dari LEZAHRASIGNATURE. Koleksi Skirt muslim terbaru dengan material yang nyaman dikenakan.,Pinggang Karet Belakang,All Size/ 3016.MR,Medium Blue,Buy Now,https://www.hijup.com/en/skirt/136339-long-skirt-denim-reyna,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/741583/big_WhatsApp_Image_2024-05-08_at_15.30.40.jpeg,2024-12-27
diana edgy skirt,LEZAHRASIGNATURE,239000,Diana Edgy Skirt  dari LEZAHRASIGNATURE. Koleksi Skirt muslim terbaru dengan material yang nyaman dikenakan.,Denim 6.5 Oz,All Size/9098.IN,Biru Snow,Buy Now,https://www.hijup.com/en/skirt/140942-diana-edgy-skirt,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/766110/big_IMG_2940.JPG,2024-12-27
,,46800,,,,,Sold Out,https://www.hijup.com/en/categories/skirt,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/694414/smaller_315384.jpg,2024-12-27
,,325000,,,,,Sold Out,https://www.hijup.com/id/products/new-arrival?product_search%5Bpage%5D=10,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/766600/smaller_Crystal_Bow_Brooch_-_Gold_.jpg,2024-12-27
orion pleated pants black,Benang Jarum,725000,Orion Pleated Pants - Black dari Benang Jarum. Koleksi Pants muslim terbaru dengan material yang nyaman dikenakan.,100% Polyester,S,Black,Belanja Sekarang,https://www.hijup.com/id/pants/139155-orion-pleated-pants-black,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/759892/big_Orion_Pleated_Pants_-_Black__1_.jpg,2024-12-27
luminosa pants maroon,Benang Jarum,575000,Luminosa Pants - Maroon dari Benang Jarum. Koleksi Pants muslim terbaru dengan material yang nyaman dikenakan.,Polyester,S,Maroon,Belanja Sekarang,https://www.hijup.com/id/pants/139136-luminosa-pants-maroon,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/759723/big_Luminosa_Pants___Maroon__1_.jpg,2024-12-27
luminosa pants white,Benang Jarum,575000,Luminosa Pants - White dari Benang Jarum. Koleksi Pants muslim terbaru dengan material yang nyaman dikenakan.,Polyester,M,White,Belanja Sekarang,https://www.hijup.com/id/pants/139135-luminosa-pants-white,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/759737/big_Luminosa_Pants___White.jpg,2024-12-27
kulot kargo jennie,LEZAHRASIGNATURE,239000,Kulot Kargo Jennie dari LEZAHRASIGNATURE. Koleksi Pants muslim terbaru dengan material yang nyaman dikenakan.,Katun Twill,L /9025.JO,Cappucino,Belanja Sekarang,https://www.hijup.com/id/pants/129611-kulot-kargo-jennie,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/700149/big_HJP_TRC.jpg,2024-12-27
kulot akita,Vio Murdina,135000,Kulot Akita dari Vio Murdina. Koleksi Pants muslim terbaru dengan material yang nyaman dikenakan.,Linen,,Yellow Stripe,Buy Now,https://www.hijup.com/en/pants/99835-kulot-akita,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/572266/big_Akita_yellow.jpg,2024-12-27
kulot office bianca brown,LEZAHRASIGNATURE,269000,Kulot Office Bianca Brown dari LEZAHRASIGNATURE. Koleksi Pants muslim terbaru dengan material yang nyaman dikenakan.,Poliester Spandex,,Brown,Buy Now,https://www.hijup.com/en/pants/101219-kulot-office-bianca-brown,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/545892/big_HJP_BRW.jpg,2024-12-27
flory pants cream,Benang Jarum,675000,Flory Pants - Cream dari Benang Jarum. Koleksi Pants muslim terbaru dengan material yang nyaman dikenakan.,"58% Rayon, 42% Polyester",M,Cream,Belanja Sekarang,https://www.hijup.com/id/pants/139149-flory-pants-cream,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/759844/big_Flory_Pants_-_Cream__2_.jpg,2024-12-27
meccanism fujiko pants,Meccanism,299900,"Celana panjang high waist dengan menggunakan resleting
Terdapat tali dan saku pad abagian kanan kiri celana",Ottoman Stretch,,DEEP NAVY,Buy Now,https://www.hijup.com/en/pants/94226-meccanism-fujiko-pants,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/507267/big_WhatsApp_Image_2022-03-24_at_15.41.55__12_.jpeg,2024-12-27
kulot office bianca black,LEZAHRASIGNATURE,269000,Kulot Office Bianca Black dari LEZAHRASIGNATURE. Koleksi Pants muslim terbaru dengan material yang nyaman dikenakan.,- Celana kulot lebar,,Black,Buy Now,https://www.hijup.com/en/pants/101189-kulot-office-bianca-black,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/545855/big_HJP_BLK.jpg,2024-12-27
,,71680,,,,,Sold Out,https://www.hijup.com/id/products/new-arrival?product_search%5Bpage%5D=1,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/737162/smaller_26657-334555.jpg,2024-12-27
,,128950,,,,,Sold Out,https://www.hijup.com/id/products/new-arrival?product_search%5Bpage%5D=2,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/748695/smaller_IG_HIJUP_LS_DENIM_TIARA_LB_._KMJ_STRIPE_DHEA.jpg,2024-12-27
basic pleats skirt lavender,AMALA,46800,Basic Pleats Skirt Lavender dari AMALA. Koleksi Skirt muslim terbaru dengan material yang nyaman dikenakan.,Spandek,All Size,Lavender,Buy Now,https://www.hijup.com/en/skirt/128360-basic-pleats-skirt-lavender,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/694414/big_315384.jpg,2024-12-27
kulot katun basic celana panjang muslim wanita putih,LEZAHRASIGNATURE,149850,Kulot Katun Basic - Putih dari LEZAHRASIGNATURE. Koleksi Pants muslim terbaru dengan material yang nyaman dikenakan.,Celana panjang kulot putih,M /142.BYL,Putih,Belanja Sekarang,https://www.hijup.com/id/pants/136839-kulot-katun-basic-celana-panjang-muslim-wanita-putih,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/742479/big_HJP_WHT3.jpg,2024-12-27
aurel skirt rok basic katun putih,LEZAHRASIGNATURE,369000,Aurel Skirt (Rok Basic Katun) Putih dari LEZAHRASIGNATURE. Koleksi Skirt muslim terbaru dengan material yang nyaman dikenakan.,Katun,All Size/19408VAL-PJG104,White,Buy Now,https://www.hijup.com/en/skirt/141065-aurel-skirt-rok-basic-katun-putih,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/766940/big_HJP_WHT.jpg,2024-12-27
,,725000,,,,,Sold Out,https://www.hijup.com/en/categories/skirt?product_search%5Bpage%5D=8,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/603865/smaller_v1-824-109783-185117-25057-70-270490.jpg,2024-12-27
basic pleats cullote grey,AMALA,54000,Basic Pleats Cullote Grey dari AMALA. Koleksi Pants muslim terbaru dengan material yang nyaman dikenakan.,Spandek,,Grey,Belanja Sekarang,https://www.hijup.com/id/pants/128356-basic-pleats-cullote-grey,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/694422/big_315380.jpg,2024-12-27
basic pleats skirt army,AMALA,46800,Basic Pleats Skirt Army dari AMALA. Koleksi Skirt muslim terbaru dengan material yang nyaman dikenakan.,Spandek,All Size,Army,Buy Now,https://www.hijup.com/en/skirt/126480-basic-pleats-skirt-army,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/687473/big_310649.jpg,2024-12-27
mybamus elisa lace skirt rok brukat kondangan rok lace lebaran 2025,Mybamus,170000,"Hello beauty! Rok brukat yang satu ini bisa jadi andalan untuk outfit kondangan/acara formal lainnya. Memiliki detail motif dan tekstur brukat yang apik dan cantik. Sehingga, bisa  menunjang penampilan kamu jadi semakin mewah dan elegan. Rok ini juga dilengkapi dengan furing sehingga nyaman dipakai dalam berbagai acara/suasana. Yuk check out sekarang!
","
",All size,Broken White M19187 R42S4,Buy Now,https://www.hijup.com/en/skirt/141078-mybamus-elisa-lace-skirt-rok-brukat-kondangan-rok-lace-lebaran-2025,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/766983/big_29_NOVEMBER_2024_FG_RIDWAN__STUDIO_1_-42315.jpg,2024-12-27
basic pleats skirt maroon,AMALA,46800,Basic Pleats Skirt Maroon dari AMALA. Koleksi Skirt muslim terbaru dengan material yang nyaman dikenakan.,Spandek,All Size,Maroon,Buy Now,https://www.hijup.com/en/skirt/128362-basic-pleats-skirt-maroon,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/694410/big_315386.jpg,2024-12-27
buy 1 get 1 free rok cotton kargo,LEZAHRASIGNATURE,299000,BUY 1 GET 1 FREE Rok Cotton Kargo dari LEZAHRASIGNATURE. Koleksi Skirt muslim terbaru dengan material yang nyaman dikenakan.,Etalase ini Mendapatkan 2 pcs,XL /9035.JO,Beige - Coklat Abu,Buy Now,https://www.hijup.com/en/skirt/140253-buy-1-get-1-free-rok-cotton-kargo,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/763170/big_buy_1_get_1__4_.jpg,2024-12-27
satin pleats skirt maroon,Benang Jarum,725000,Satin Pleats Skirt - Maroon dari Benang Jarum. Koleksi Skirt muslim terbaru dengan material yang nyaman dikenakan.,"Weight (in gram, max. 6000, 3-4 Tops is approximately 1 kg):",,Maroon,Buy Now,https://www.hijup.com/en/skirt/109783-satin-pleats-skirt-maroon,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/603865/big_v1-824-109783-185117-25057-70-270490.jpg,2024-12-27
satin pleats skirt purple,Benang Jarum,725000,Satin Pleats Skirt - Purple dari Benang Jarum. Koleksi Skirt muslim terbaru dengan material yang nyaman dikenakan.,"Weight (in gram, max. 6000, 3-4 Tops is approximately 1 kg):",,Purple,Buy Now,https://www.hijup.com/en/skirt/109784-satin-pleats-skirt-purple,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/603852/big_v1-824-109784-185118-25057-70-270494.jpg,2024-12-27
florian skirt blue,Arsscarf,425000,Florian Skirt - Blue dari Arsscarf. Koleksi Skirt muslim terbaru dengan material yang nyaman dikenakan.,"Georgette Poliester
",,Blue,Buy Now,https://www.hijup.com/en/skirt/105566-florian-skirt-blue,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/574256/big_HIJUP_Florian_skirt_Blue.jpg,2024-12-27
zahra gypsy skirt purple,Arsscarf,425000,Zahra Gypsy Skirt - Purple dari Arsscarf. Koleksi Skirt muslim terbaru dengan material yang nyaman dikenakan.,"Spun Poliester
",,Purple,Buy Now,https://www.hijup.com/en/skirt/105578-zahra-gypsy-skirt-purple,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/573501/big_HIJUP_Zahra_gysy_skirt_purple4.jpg,2024-12-27
,,189450,,,,,Sold Out,https://www.hijup.com/en/categories/skirt?product_search%5Bpage%5D=2,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/682952/smaller_HJP_NVY3.jpg,2024-12-27
,,218900,,,,,Sold Out,https://www.hijup.com/en/categories/skirt?product_search%5Bpage%5D=3,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/630552/smaller_HJP_NVY.jpg,2024-12-27
florian skirt pink,Arsscarf,425000,Florian Skirt - Pink dari Arsscarf. Koleksi Skirt muslim terbaru dengan material yang nyaman dikenakan.,"Georgette Poliester
",,Pink,Buy Now,https://www.hijup.com/en/skirt/105567-florian-skirt-pink,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/574250/big_HIJUP__Florian_skirt_pink3.jpg,2024-12-27
,,180000,,,,,Sold Out,https://www.hijup.com/en/categories/skirt?product_search%5Bpage%5D=7,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/711133/smaller_Pleated_Skirt_-_Ink-2.jpg,2024-12-27
,,46800,,,,,Sold Out,https://www.hijup.com/id/categories/rok,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/694414/smaller_315384.jpg,2024-12-27
satin pleats skirt yellow,Benang Jarum,725000,Satin Pleats Skirt - Yellow dari Benang Jarum. Koleksi Skirt muslim terbaru dengan material yang nyaman dikenakan.,Satin,,Yellow,Buy Now,https://www.hijup.com/en/skirt/109787-satin-pleats-skirt-yellow,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/603818/big_v1-824-109787-185121-25057-70-270501.jpg,2024-12-27
,,46800,,,,,Sold Out,https://www.hijup.com/en/categories/skirt?product_search%5Bpage%5D=1,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/694414/smaller_315384.jpg,2024-12-27
ayana skirt 2,LEZAHRASIGNATURE,189450,Ayana Skirt 2 dari LEZAHRASIGNATURE. Koleksi Skirt muslim terbaru dengan material yang nyaman dikenakan.,Cotton,XL /411.BYL,Navy,Belanja Sekarang,https://www.hijup.com/id/skirt/125856-ayana-skirt-2,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/682952/big_HJP_NVY3.jpg,2024-12-27
,,269000,,,,,Sold Out,https://www.hijup.com/en/categories/skirt?product_search%5Bpage%5D=6,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/749535/smaller_KAIA_KNIT_SKIRT_OAT.jpeg,2024-12-27
long skirt plisket ana in light grey,LEZAHRASIGNATURE,174950,Long Skirt Plisket Ana koleksi Zahra Signature,- Rok panjang.,All Size /712.SA,Light Grey,Belanja Sekarang,https://www.hijup.com/id/skirt/87325-long-skirt-plisket-ana-in-light-grey,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/599682/big_WhatsApp_Image_2022-09-16_at_09.53.44__1_.jpeg,2024-12-27
long skirt plisket ana in black,LEZAHRASIGNATURE,174950,Long Skirt Plisket Ana koleksi Zahra Signature,- Rok panjang.,All Size /712.SA,Black,Belanja Sekarang,https://www.hijup.com/id/skirt/87324-long-skirt-plisket-ana-in-black,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/599668/big_WhatsApp_Image_2022-09-16_at_09.53.43.jpeg,2024-12-27
long skirt plisket ana in dark grey,LEZAHRASIGNATURE,174950,Long Skirt Plisket Ana koleksi Zahra Signature,- Rok panjang.,All Size /712.SA,Dark Grey,Belanja Sekarang,https://www.hijup.com/id/skirt/87290-long-skirt-plisket-ana-in-dark-grey,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/737461/big_WhatsApp_Image_2024-03-26_at_12.00.21.jpeg,2024-12-27
velvet skirt rok plisket hitam,LEZAHRASIGNATURE,199850,Velvet Skirt (Rok Plisket) Hitam dari LEZAHRASIGNATURE. Koleksi Skirt muslim terbaru dengan material yang nyaman dikenakan.,Bludru,All Size/ 716.SA,Hitam,Belanja Sekarang,https://www.hijup.com/id/skirt/138028-velvet-skirt-rok-plisket-hitam,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/750571/big_HJP_1.jpg,2024-12-27
basic pleats skirt snow,CHALE Official,98450,"Kian terlihat sophisticated dengan CHALE Basic Pleats Skirt. Rok plisket polos untuk berbagai padupadan gaya.

- Bahan nyaman dan ringan.
- Karet pinggang.
- Siluet a-line.
- Detail plisket.",Spandex,All Size,Snow,Belanja Sekarang,https://www.hijup.com/id/skirt/79030-basic-pleats-skirt-snow,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/426954/big_v1-989-75066-138541-23647-46-190336.jpg,2024-12-27
alba skirt rok katun bigsize canda,LEZAHRASIGNATURE,218900,Alba Skirt Bigsize koleksi Zahra Signature.,- Rok.,All Size/201.BYL2,Navy,Buy Now,https://www.hijup.com/en/skirt/115022-alba-skirt-rok-katun-bigsize-canda,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/630552/big_HJP_NVY.jpg,2024-12-27
long skirt denim aurora snow blue,LEZAHRASIGNATURE,199850,Long Skirt Denim Aurora koleksi Le Zahra Signature.,- Rok.,All Size/811.HA2,Snow Blue,Buy Now,https://www.hijup.com/en/skirt/90039-long-skirt-denim-aurora-snow-blue,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/485538/big_HJ_SBLU.jpg,2024-12-27
long skirt denim aurora dark blue,LEZAHRASIGNATURE,199850,Long Skirt Denim Aurora koleksi Le Zahra Signature.,- Rok.,All Size/811.HA2,Dark Blue,Buy Now,https://www.hijup.com/en/skirt/90040-long-skirt-denim-aurora-dark-blue,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/711635/big_Longskirt_Denim_Aurora_DB1.jpg,2024-12-27
,,218900,,,,,Sold Out,https://www.hijup.com/id/categories/rok?product_search%5Bpage%5D=3,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/630552/smaller_HJP_NVY.jpg,2024-12-27
,,725000,,,,,Sold Out,https://www.hijup.com/id/categories/rok?product_search%5Bpage%5D=8,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/603865/smaller_v1-824-109783-185117-25057-70-270490.jpg,2024-12-27
sporty daily skirt in misty,LEZAHRASIGNATURE,269000,- Rok panjang ,- Pinggang karet,,Misty,Buy Now,https://www.hijup.com/en/skirt/128418-sporty-daily-skirt-in-misty,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/692923/big_HJP_MST.jpg,2024-12-27
sporty daily skirt in milky brown,LEZAHRASIGNATURE,269000,- Rok panjang ,- Pinggang karet,,Milky Brown,Buy Now,https://www.hijup.com/en/skirt/128416-sporty-daily-skirt-in-milky-brown,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/692913/big_HJP_MBRW1.jpg,2024-12-27
daily sporty skirt rok panjang babyterry,LEZAHRASIGNATURE,269000,- Rok panjang ,- Pinggang karet,,Brown,Buy Now,https://www.hijup.com/en/skirt/128404-daily-sporty-skirt-rok-panjang-babyterry,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/692823/big_HJP_BRW1.jpg,2024-12-27
sporty daily skirt in brown,LEZAHRASIGNATURE,269000,- Rok panjang ,- Pinggang karet,,Brown,Buy Now,https://www.hijup.com/en/skirt/128419-sporty-daily-skirt-in-brown,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/692928/big_HJP_BRW.jpg,2024-12-27
,,46800,,,,,Sold Out,https://www.hijup.com/id/categories/rok?product_search%5Bpage%5D=1,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/694414/smaller_315384.jpg,2024-12-27
,,92000,,,,,Sold Out,https://www.hijup.com/en/categories/skirt?product_search%5Bpage%5D=4,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/618248/smaller_IMG_1523.jpg,2024-12-27
sporty daily skirt in white,LEZAHRASIGNATURE,269000,- Rok panjang ,- Pinggang karet,,White,Buy Now,https://www.hijup.com/en/skirt/128415-sporty-daily-skirt-in-white,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/692908/big_HJP_WHT.jpg,2024-12-27
zahra gypsy skirt purple,Arsscarf,425000,Zahra Gypsy Skirt - Purple dari Arsscarf. Koleksi Skirt muslim terbaru dengan material yang nyaman dikenakan.,"Spun Poliester
",,Purple,Belanja Sekarang,https://www.hijup.com/id/skirt/105578-zahra-gypsy-skirt-purple,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/573501/big_HIJUP_Zahra_gysy_skirt_purple4.jpg,2024-12-27
,,269000,,,,,Sold Out,https://www.hijup.com/id/categories/rok?product_search%5Bpage%5D=6,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/749535/smaller_KAIA_KNIT_SKIRT_OAT.jpeg,2024-12-27
kaia knit skirt oat,Heylocal,219000,Kaia Knit Skirt Oat dari Heylocal. Koleksi Skirt muslim terbaru dengan material yang nyaman dikenakan.,100% Cotton,,Oat,Buy Now,https://www.hijup.com/en/skirt/137881-kaia-knit-skirt-oat,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/749535/big_KAIA_KNIT_SKIRT_OAT.jpeg,2024-12-27
,,45500,,,,,Sold Out,https://www.hijup.com/en/categories/skirt?product_search%5Bpage%5D=5,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/593149/smaller_266590.jpg,2024-12-27
,,92000,,,,,Sold Out,https://www.hijup.com/id/categories/rok?product_search%5Bpage%5D=4,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/618248/smaller_IMG_1523.jpg,2024-12-27
,,180000,,,,,Sold Out,https://www.hijup.com/id/categories/rok?product_search%5Bpage%5D=7,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/711133/smaller_Pleated_Skirt_-_Ink-2.jpg,2024-12-27
florian skirt pink,Arsscarf,425000,Florian Skirt - Pink dari Arsscarf. Koleksi Skirt muslim terbaru dengan material yang nyaman dikenakan.,"Georgette Poliester
",,Pink,Belanja Sekarang,https://www.hijup.com/id/skirt/105567-florian-skirt-pink,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/574250/big_HIJUP__Florian_skirt_pink3.jpg,2024-12-27
florian skirt blue,Arsscarf,425000,Florian Skirt - Blue dari Arsscarf. Koleksi Skirt muslim terbaru dengan material yang nyaman dikenakan.,"Georgette Poliester
",,Blue,Belanja Sekarang,https://www.hijup.com/id/skirt/105566-florian-skirt-blue,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/574256/big_HIJUP_Florian_skirt_Blue.jpg,2024-12-27
new pleats skirt lilac,AMALA,45500,New Pleats Skirt Lilac dari AMALA. Koleksi Skirt muslim terbaru dengan material yang nyaman dikenakan.,Spandek,All Size,Lilac,Buy Now,https://www.hijup.com/en/skirt/97361-new-pleats-skirt-lilac,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/526870/big_239612.jpg,2024-12-27
long skirt denim aurora dark blue,LEZAHRASIGNATURE,199850,Long Skirt Denim Aurora koleksi Le Zahra Signature.,- Rok.,All Size/811.HA2,Dark Blue,Belanja Sekarang,https://www.hijup.com/id/skirt/90040-long-skirt-denim-aurora-dark-blue,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/711635/big_Longskirt_Denim_Aurora_DB1.jpg,2024-12-27
satin pleats skirt maroon,Benang Jarum,725000,Satin Pleats Skirt - Maroon dari Benang Jarum. Koleksi Skirt muslim terbaru dengan material yang nyaman dikenakan.,"Berat (dalam gram, max. 6000, 3-4 item Atasan berkisar 1 kg):",,Maroon,Belanja Sekarang,https://www.hijup.com/id/skirt/109783-satin-pleats-skirt-maroon,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/603865/big_v1-824-109783-185117-25057-70-270490.jpg,2024-12-27
satin pleats skirt yellow,Benang Jarum,725000,Satin Pleats Skirt - Yellow dari Benang Jarum. Koleksi Skirt muslim terbaru dengan material yang nyaman dikenakan.,Satin,,Yellow,Belanja Sekarang,https://www.hijup.com/id/skirt/109787-satin-pleats-skirt-yellow,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/603818/big_v1-824-109787-185121-25057-70-270501.jpg,2024-12-27
long skirt denim aurora light blue,LEZAHRASIGNATURE,199850,Long Skirt Denim Aurora koleksi Le Zahra Signature.,- Rok.,All Size/811.HA,Light Blue,Belanja Sekarang,https://www.hijup.com/id/skirt/89717-long-skirt-denim-aurora-light-blue,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/618711/big_HJP_LB.jpg,2024-12-27
satin pleats skirt purple,Benang Jarum,725000,Satin Pleats Skirt - Purple dari Benang Jarum. Koleksi Skirt muslim terbaru dengan material yang nyaman dikenakan.,"Berat (dalam gram, max. 6000, 3-4 item Atasan berkisar 1 kg):",,Purple,Belanja Sekarang,https://www.hijup.com/id/skirt/109784-satin-pleats-skirt-purple,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/603852/big_v1-824-109784-185118-25057-70-270494.jpg,2024-12-27
janan skirt navy m15696 r105s2,Siselyo,70000,"Holla Cantik!
","
Untuk melengkapi outfit kalian, kita produksi rok berbahan waffle, nih say. Desainnya simple, tapi tetap terlihat girly. Kalian bisa mix & match rok ini, dengan atasan apapun!
",All Size,Navy,Buy Now,https://www.hijup.com/en/skirt/80593-janan-skirt-navy-m15696-r105s2,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/436406/big_NWL_1800_-_Copy.jpg,2024-12-27
,,189450,,,,,Sold Out,https://www.hijup.com/id/categories/rok?product_search%5Bpage%5D=2,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/682952/smaller_HJP_NVY3.jpg,2024-12-27
long skirt denim aurora snow blue,LEZAHRASIGNATURE,199850,Long Skirt Denim Aurora koleksi Le Zahra Signature.,- Rok.,All Size/811.HA2,Snow Blue,Belanja Sekarang,https://www.hijup.com/id/skirt/90039-long-skirt-denim-aurora-snow-blue,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/485538/big_HJ_SBLU.jpg,2024-12-27
janan skirt black m15697 r105s2,Siselyo,70000,"Holla Cantik!
","
Untuk melengkapi outfit kalian, kita produksi rok berbahan waffle, nih say. Desainnya simple, tapi tetap terlihat girly. Kalian bisa mix & match rok ini, dengan atasan apapun!
",All Size,Black,Buy Now,https://www.hijup.com/en/skirt/80592-janan-skirt-black-m15697-r105s2,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/436402/big_NWL_1824_-_Copy.jpg,2024-12-27
avc candy skirt off white,Avc.id,185000,"Rok dengan warna cantik tekstur kain lembut  halus ringan mengkilap full furing sangat cantik ketika digunakan, dengan karet di pinggang membuat lebih fleksible dan nyaman","Silky rose shinny
kain yang sangat lembut halus mengkilat ringan dan full furing sangat nyaman digunakan ",all size,Off white,Belanja Sekarang,https://www.hijup.com/id/skirt/124381-avc-candy-skirt-off-white,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/676068/big_WhatsApp_Image_2023-04-09_at_20.17.58.jpg,2024-12-27
terra skirt sage bigsize m16784 r54s6,Siselyo,88000,"Hai girls! Lagi cari rok span ukuran bigsize yang nyaman dan bisa dipakai ke berbagai macam acara? Ini jawabannya!
Rok span ini bigsize ya dear, dan cocok dipadupadankan dengan style andalan kalian ;)
","
Detail produk yang didapatkan:
",All Size,Sage,Buy Now,https://www.hijup.com/en/skirt/101135-terra-skirt-sage-bigsize-m16784-r54s6,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/545513/big_1_MARET_2022_EMA_FG_RIFKI-119761.jpg,2024-12-27
avc candy skirt peach,Avc.id,185000,"Rok dengan warna cantik tekstur kain lembut  halus ringan mengkilap full furing sangat cantik ketika digunakan, dengan karet di pinggang membuat lebih fleksible dan nyaman","Silky rose shinny  glam
kain yang sangat lembut halus mengkilat ringan dan full furing sangat nyaman digunakan ",all size,Peach,Belanja Sekarang,https://www.hijup.com/id/skirt/124380-avc-candy-skirt-peach,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/677396/big_photo_2023-04-09_21-26-25.jpg,2024-12-27
terra skirt cream bigsize m16783 r54s5,Siselyo,88000,"Hai girls! Lagi cari rok span ukuran bigsize yang nyaman dan bisa dipakai ke berbagai macam acara? Ini jawabannya!
Rok span ini bigsize ya dear, dan cocok dipadupadankan dengan style andalan kalian ;)
","
Detail produk yang didapatkan:
",All Size,Cream,Buy Now,https://www.hijup.com/en/skirt/101136-terra-skirt-cream-bigsize-m16783-r54s5,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/545517/big_1_MARET_2022_EMA_FG_RIFKI-119593.jpg,2024-12-27
